,id,created_at,clean_text,hashtags,place,timeline
62,1302895825769689088,Mon Sep 07 09:05:46 +0000 2020,What contribution especially Take Action today,"WorldCleanAirDay, StareDownOnPollution, AirPollution, Sustainable, Cycling","Lagos, Nigeria",post
63,1296446705920081922,Thu Aug 20 13:59:16 +0000 2020,Throw back Thursday We Osten Lagos Nigeria,"OstenLaboratory, Ostenlab, airquality, airqualitymeasurement, environmentalanalysis, analysis","Lagos, Nigeria",post
64,1309419842785759233,Fri Sep 25 09:09:53 +0000 2020,Ascertaining Niger delta Nigeria Send thoughts ⁦⁩ nigerrescue.com,AirQuality,,post
65,1311026294503727108,Tue Sep 29 19:33:20 +0000 2020,Everywhere calm No biggie Mary Martha Rema ...,freshair,,post
66,1303751165977464832,Wed Sep 09 17:44:35 +0000 2020,You get IPIP Receiver abi plenty updates already dy chock,"parachute, oxygenmask, FreshAIR","Lagos, Nigeria",post
67,1289988191605288960,Sun Aug 02 18:15:26 +0000 2020,She love colours ️ …,"love, fashionista, lagosboutique, african, follow, ankarafashion, nigerianwomen, naijafashiondaily, ankara, freshair, nigerianweddings, nigerianbusiness","Lagos, Nigeria",post
68,1289994735000735744,Sun Aug 02 18:41:26 +0000 2020,Those High waist pants 🤩🤩 love …,"fashionista, lagosboutique, african, follow, ankarafashion, nigerianwomen, naijafashiondaily, ankara, freshair, nigerianweddings, nigerianbusiness","Lagos, Nigeria",post
69,1310441968338599936,Mon Sep 28 04:51:26 +0000 2020,With Sun King families breath cleaner air This removes worries harmful particulates emitted Kerosene lanterns knowing loved ones safer healthier,"Sunking, solarnergy, endenergypoverty",,post
70,1312036042694897665,Fri Oct 02 14:25:43 +0000 2020,Are effective equitable solutions yet These 4 countries produce world largest Via,"Globalwarming, CO2, emissions, China, USA, India, Russian, ucsusa, GlobalWarming, pollution",,post
71,1312005995154071552,Fri Oct 02 12:26:19 +0000 2020,Your carbon footprint impact environment measures greenhouse gases responsible creating consume responsibly,"gogreen, carbonfootprint, usereusables, reduce, refuse, emissions, transport, offsets, electricity, recycling, WasteManagement, vote",,post
72,1302893126495932416,Mon Sep 07 08:55:02 +0000 2020,Air pollution threat sustainable development simultaneously affects various social environmental amp economic criteria linked equitable human development good health food security gender equality climate stability amp poverty reduction,WorldCleanAirDay,,post
73,1302895825769689088,Mon Sep 07 09:05:46 +0000 2020,What contribution especially Take Action today,"WorldCleanAirDay, StareDownOnPollution, AirPollution, Sustainable, Cycling","Lagos, Nigeria",post
74,1296446705920081922,Thu Aug 20 13:59:16 +0000 2020,Throw back Thursday We Osten Lagos Nigeria,"OstenLaboratory, Ostenlab, airquality, airqualitymeasurement, environmentalanalysis, analysis","Lagos, Nigeria",post
75,1309419842785759233,Fri Sep 25 09:09:53 +0000 2020,Ascertaining Niger delta Nigeria Send thoughts ⁦⁩ nigerrescue.com,AirQuality,,post
76,1311026294503727108,Tue Sep 29 19:33:20 +0000 2020,Everywhere calm No biggie Mary Martha Rema ...,freshair,,post
77,1303751165977464832,Wed Sep 09 17:44:35 +0000 2020,You get IPIP Receiver abi plenty updates already dy chock,"parachute, oxygenmask, FreshAIR","Lagos, Nigeria",post
78,1289988191605288960,Sun Aug 02 18:15:26 +0000 2020,She love colours ️ …,"love, fashionista, lagosboutique, african, follow, ankarafashion, nigerianwomen, naijafashiondaily, ankara, freshair, nigerianweddings, nigerianbusiness","Lagos, Nigeria",post
79,1289994735000735744,Sun Aug 02 18:41:26 +0000 2020,Those High waist pants 🤩🤩 love …,"fashionista, lagosboutique, african, follow, ankarafashion, nigerianwomen, naijafashiondaily, ankara, freshair, nigerianweddings, nigerianbusiness","Lagos, Nigeria",post
80,1310441968338599936,Mon Sep 28 04:51:26 +0000 2020,With Sun King families breath cleaner air This removes worries harmful particulates emitted Kerosene lanterns knowing loved ones safer healthier,"Sunking, solarnergy, endenergypoverty",,post
81,1312036042694897665,Fri Oct 02 14:25:43 +0000 2020,Are effective equitable solutions yet These 4 countries produce world largest Via,"Globalwarming, CO2, emissions, China, USA, India, Russian, ucsusa, GlobalWarming, pollution",,post
82,1312005995154071552,Fri Oct 02 12:26:19 +0000 2020,Your carbon footprint impact environment measures greenhouse gases responsible creating consume responsibly,"gogreen, carbonfootprint, usereusables, reduce, refuse, emissions, transport, offsets, electricity, recycling, WasteManagement, vote",,post
83,1302893126495932416,Mon Sep 07 08:55:02 +0000 2020,Air pollution threat sustainable development simultaneously affects various social environmental amp economic criteria linked equitable human development good health food security gender equality climate stability amp poverty reduction,WorldCleanAirDay,,post
84,1302895825769689088,Mon Sep 07 09:05:46 +0000 2020,What contribution especially Take Action today,"WorldCleanAirDay, StareDownOnPollution, AirPollution, Sustainable, Cycling","Lagos, Nigeria",post
85,1296446705920081922,Thu Aug 20 13:59:16 +0000 2020,Throw back Thursday We Osten Lagos Nigeria,"OstenLaboratory, Ostenlab, airquality, airqualitymeasurement, environmentalanalysis, analysis","Lagos, Nigeria",post
86,1309419842785759233,Fri Sep 25 09:09:53 +0000 2020,Ascertaining Niger delta Nigeria Send thoughts ⁦⁩ nigerrescue.com,AirQuality,,post
87,1311026294503727108,Tue Sep 29 19:33:20 +0000 2020,Everywhere calm No biggie Mary Martha Rema ...,freshair,,post
88,1303751165977464832,Wed Sep 09 17:44:35 +0000 2020,You get IPIP Receiver abi plenty updates already dy chock,"parachute, oxygenmask, FreshAIR","Lagos, Nigeria",post
89,1289988191605288960,Sun Aug 02 18:15:26 +0000 2020,She love colours ️ …,"love, fashionista, lagosboutique, african, follow, ankarafashion, nigerianwomen, naijafashiondaily, ankara, freshair, nigerianweddings, nigerianbusiness","Lagos, Nigeria",post
90,1289994735000735744,Sun Aug 02 18:41:26 +0000 2020,Those High waist pants 🤩🤩 love …,"fashionista, lagosboutique, african, follow, ankarafashion, nigerianwomen, naijafashiondaily, ankara, freshair, nigerianweddings, nigerianbusiness","Lagos, Nigeria",post
91,1310441968338599936,Mon Sep 28 04:51:26 +0000 2020,With Sun King families breath cleaner air This removes worries harmful particulates emitted Kerosene lanterns knowing loved ones safer healthier,"Sunking, solarnergy, endenergypoverty",,post
92,1312036042694897665,Fri Oct 02 14:25:43 +0000 2020,Are effective equitable solutions yet These 4 countries produce world largest Via,"Globalwarming, CO2, emissions, China, USA, India, Russian, ucsusa, GlobalWarming, pollution",,post
93,1312005995154071552,Fri Oct 02 12:26:19 +0000 2020,Your carbon footprint impact environment measures greenhouse gases responsible creating consume responsibly,"gogreen, carbonfootprint, usereusables, reduce, refuse, emissions, transport, offsets, electricity, recycling, WasteManagement, vote",,post
94,1302893126495932416,Mon Sep 07 08:55:02 +0000 2020,Air pollution threat sustainable development simultaneously affects various social environmental amp economic criteria linked equitable human development good health food security gender equality climate stability amp poverty reduction,WorldCleanAirDay,,post
95,1302895825769689088,Mon Sep 07 09:05:46 +0000 2020,What contribution especially Take Action today,"WorldCleanAirDay, StareDownOnPollution, AirPollution, Sustainable, Cycling","Lagos, Nigeria",post
96,1296446705920081922,Thu Aug 20 13:59:16 +0000 2020,Throw back Thursday We Osten Lagos Nigeria,"OstenLaboratory, Ostenlab, airquality, airqualitymeasurement, environmentalanalysis, analysis","Lagos, Nigeria",post
97,1309419842785759233,Fri Sep 25 09:09:53 +0000 2020,Ascertaining Niger delta Nigeria Send thoughts ⁦⁩ nigerrescue.com,AirQuality,,post
98,1311026294503727108,Tue Sep 29 19:33:20 +0000 2020,Everywhere calm No biggie Mary Martha Rema ...,freshair,,post
99,1303751165977464832,Wed Sep 09 17:44:35 +0000 2020,You get IPIP Receiver abi plenty updates already dy chock,"parachute, oxygenmask, FreshAIR","Lagos, Nigeria",post
100,1289988191605288960,Sun Aug 02 18:15:26 +0000 2020,She love colours ️ …,"love, fashionista, lagosboutique, african, follow, ankarafashion, nigerianwomen, naijafashiondaily, ankara, freshair, nigerianweddings, nigerianbusiness","Lagos, Nigeria",post
101,1289994735000735744,Sun Aug 02 18:41:26 +0000 2020,Those High waist pants 🤩🤩 love …,"fashionista, lagosboutique, african, follow, ankarafashion, nigerianwomen, naijafashiondaily, ankara, freshair, nigerianweddings, nigerianbusiness","Lagos, Nigeria",post
102,1310441968338599936,Mon Sep 28 04:51:26 +0000 2020,With Sun King families breath cleaner air This removes worries harmful particulates emitted Kerosene lanterns knowing loved ones safer healthier,"Sunking, solarnergy, endenergypoverty",,post
103,1312036042694897665,Fri Oct 02 14:25:43 +0000 2020,Are effective equitable solutions yet These 4 countries produce world largest Via,"Globalwarming, CO2, emissions, China, USA, India, Russian, ucsusa, GlobalWarming, pollution",,post
104,1312005995154071552,Fri Oct 02 12:26:19 +0000 2020,Your carbon footprint impact environment measures greenhouse gases responsible creating consume responsibly,"gogreen, carbonfootprint, usereusables, reduce, refuse, emissions, transport, offsets, electricity, recycling, WasteManagement, vote",,post
105,1302893126495932416,Mon Sep 07 08:55:02 +0000 2020,Air pollution threat sustainable development simultaneously affects various social environmental amp economic criteria linked equitable human development good health food security gender equality climate stability amp poverty reduction,WorldCleanAirDay,,post
106,1302895825769689088,Mon Sep 07 09:05:46 +0000 2020,What contribution especially Take Action today,"WorldCleanAirDay, StareDownOnPollution, AirPollution, Sustainable, Cycling","Lagos, Nigeria",post
107,1296446705920081922,Thu Aug 20 13:59:16 +0000 2020,Throw back Thursday We Osten Lagos Nigeria,"OstenLaboratory, Ostenlab, airquality, airqualitymeasurement, environmentalanalysis, analysis","Lagos, Nigeria",post
108,1309419842785759233,Fri Sep 25 09:09:53 +0000 2020,Ascertaining Niger delta Nigeria Send thoughts ⁦⁩ nigerrescue.com,AirQuality,,post
109,1311026294503727108,Tue Sep 29 19:33:20 +0000 2020,Everywhere calm No biggie Mary Martha Rema ...,freshair,,post
110,1303751165977464832,Wed Sep 09 17:44:35 +0000 2020,You get IPIP Receiver abi plenty updates already dy chock,"parachute, oxygenmask, FreshAIR","Lagos, Nigeria",post
111,1289988191605288960,Sun Aug 02 18:15:26 +0000 2020,She love colours ️ …,"love, fashionista, lagosboutique, african, follow, ankarafashion, nigerianwomen, naijafashiondaily, ankara, freshair, nigerianweddings, nigerianbusiness","Lagos, Nigeria",post
112,1289994735000735744,Sun Aug 02 18:41:26 +0000 2020,Those High waist pants 🤩🤩 love …,"fashionista, lagosboutique, african, follow, ankarafashion, nigerianwomen, naijafashiondaily, ankara, freshair, nigerianweddings, nigerianbusiness","Lagos, Nigeria",post
113,1310441968338599936,Mon Sep 28 04:51:26 +0000 2020,With Sun King families breath cleaner air This removes worries harmful particulates emitted Kerosene lanterns knowing loved ones safer healthier,"Sunking, solarnergy, endenergypoverty",,post
114,1312036042694897665,Fri Oct 02 14:25:43 +0000 2020,Are effective equitable solutions yet These 4 countries produce world largest Via,"Globalwarming, CO2, emissions, China, USA, India, Russian, ucsusa, GlobalWarming, pollution",,post
115,1312005995154071552,Fri Oct 02 12:26:19 +0000 2020,Your carbon footprint impact environment measures greenhouse gases responsible creating consume responsibly,"gogreen, carbonfootprint, usereusables, reduce, refuse, emissions, transport, offsets, electricity, recycling, WasteManagement, vote",,post
116,1302893126495932416,Mon Sep 07 08:55:02 +0000 2020,Air pollution threat sustainable development simultaneously affects various social environmental amp economic criteria linked equitable human development good health food security gender equality climate stability amp poverty reduction,WorldCleanAirDay,,post
117,1302895825769689088,Mon Sep 07 09:05:46 +0000 2020,What contribution especially Take Action today,"WorldCleanAirDay, StareDownOnPollution, AirPollution, Sustainable, Cycling","Lagos, Nigeria",post
118,1296446705920081922,Thu Aug 20 13:59:16 +0000 2020,Throw back Thursday We Osten Lagos Nigeria,"OstenLaboratory, Ostenlab, airquality, airqualitymeasurement, environmentalanalysis, analysis","Lagos, Nigeria",post
119,1309419842785759233,Fri Sep 25 09:09:53 +0000 2020,Ascertaining Niger delta Nigeria Send thoughts ⁦⁩ nigerrescue.com,AirQuality,,post
120,1311026294503727108,Tue Sep 29 19:33:20 +0000 2020,Everywhere calm No biggie Mary Martha Rema ...,freshair,,post
121,1303751165977464832,Wed Sep 09 17:44:35 +0000 2020,You get IPIP Receiver abi plenty updates already dy chock,"parachute, oxygenmask, FreshAIR","Lagos, Nigeria",post
122,1289988191605288960,Sun Aug 02 18:15:26 +0000 2020,She love colours ️ …,"love, fashionista, lagosboutique, african, follow, ankarafashion, nigerianwomen, naijafashiondaily, ankara, freshair, nigerianweddings, nigerianbusiness","Lagos, Nigeria",post
123,1289994735000735744,Sun Aug 02 18:41:26 +0000 2020,Those High waist pants 🤩🤩 love …,"fashionista, lagosboutique, african, follow, ankarafashion, nigerianwomen, naijafashiondaily, ankara, freshair, nigerianweddings, nigerianbusiness","Lagos, Nigeria",post
124,1310441968338599936,Mon Sep 28 04:51:26 +0000 2020,With Sun King families breath cleaner air This removes worries harmful particulates emitted Kerosene lanterns knowing loved ones safer healthier,"Sunking, solarnergy, endenergypoverty",,post
125,1312036042694897665,Fri Oct 02 14:25:43 +0000 2020,Are effective equitable solutions yet These 4 countries produce world largest Via,"Globalwarming, CO2, emissions, China, USA, India, Russian, ucsusa, GlobalWarming, pollution",,post
126,1312005995154071552,Fri Oct 02 12:26:19 +0000 2020,Your carbon footprint impact environment measures greenhouse gases responsible creating consume responsibly,"gogreen, carbonfootprint, usereusables, reduce, refuse, emissions, transport, offsets, electricity, recycling, WasteManagement, vote",,post
127,1311253444972490753,Wed Sep 30 10:35:57 +0000 2020,Professional dust fallout monitoring evaluation put end often misplaced sources dust fallout NCC 's technicians able set manage aspects Read,"dustfalloutmonitoring, environment, airquality, development",,post
128,1311253444972490753,Wed Sep 30 10:35:57 +0000 2020,Professional dust fallout monitoring evaluation put end often misplaced sources dust fallout NCC 's technicians able set manage aspects Read,"dustfalloutmonitoring, environment, airquality, development",,post
129,1303258879116148736,Tue Sep 08 09:08:24 +0000 2020,International Day Clean Air Blue Skies,"PJC, cleanair, bkueskies, internationaldays, sustainabledevelopmentgoals","Cape Town, South Africa",post
130,1311253444972490753,Wed Sep 30 10:35:57 +0000 2020,Professional dust fallout monitoring evaluation put end often misplaced sources dust fallout NCC 's technicians able set manage aspects Read,"dustfalloutmonitoring, environment, airquality, development",,post
131,1303258879116148736,Tue Sep 08 09:08:24 +0000 2020,International Day Clean Air Blue Skies,"PJC, cleanair, bkueskies, internationaldays, sustainabledevelopmentgoals","Cape Town, South Africa",post
132,1311253444972490753,Wed Sep 30 10:35:57 +0000 2020,Professional dust fallout monitoring evaluation put end often misplaced sources dust fallout NCC 's technicians able set manage aspects Read,"dustfalloutmonitoring, environment, airquality, development",,post
133,1303258879116148736,Tue Sep 08 09:08:24 +0000 2020,International Day Clean Air Blue Skies,"PJC, cleanair, bkueskies, internationaldays, sustainabledevelopmentgoals","Cape Town, South Africa",post
134,1290162966348742656,Mon Aug 03 05:49:55 +0000 2020,"Beautiful 13,35km walk middle nowhere 4.5hrs Came cuts scratches worth Silvermine…","gayinstagram, gaystraightalliance, gayboy, hikes, nature, freshair, loveislove","Cape Town, South Africa",post
135,1294223858682212353,Fri Aug 14 10:46:28 +0000 2020,My City 2020 Camps…,"mycity, campsbay, llandudno, capetown, southafrica, morninghike, honeyguidehikes, mountain, sea, fynbos, nature, oldfriends, newfriends, freshair, rsa_minimal, gratefulforthesemoments","Cape Town, South Africa",post
136,1311253444972490753,Wed Sep 30 10:35:57 +0000 2020,Professional dust fallout monitoring evaluation put end often misplaced sources dust fallout NCC 's technicians able set manage aspects Read,"dustfalloutmonitoring, environment, airquality, development",,post
137,1303258879116148736,Tue Sep 08 09:08:24 +0000 2020,International Day Clean Air Blue Skies,"PJC, cleanair, bkueskies, internationaldays, sustainabledevelopmentgoals","Cape Town, South Africa",post
138,1290162966348742656,Mon Aug 03 05:49:55 +0000 2020,"Beautiful 13,35km walk middle nowhere 4.5hrs Came cuts scratches worth Silvermine…","gayinstagram, gaystraightalliance, gayboy, hikes, nature, freshair, loveislove","Cape Town, South Africa",post
139,1294223858682212353,Fri Aug 14 10:46:28 +0000 2020,My City 2020 Camps…,"mycity, campsbay, llandudno, capetown, southafrica, morninghike, honeyguidehikes, mountain, sea, fynbos, nature, oldfriends, newfriends, freshair, rsa_minimal, gratefulforthesemoments","Cape Town, South Africa",post
140,1311253444972490753,Wed Sep 30 10:35:57 +0000 2020,Professional dust fallout monitoring evaluation put end often misplaced sources dust fallout NCC 's technicians able set manage aspects Read,"dustfalloutmonitoring, environment, airquality, development",,post
141,1303258879116148736,Tue Sep 08 09:08:24 +0000 2020,International Day Clean Air Blue Skies,"PJC, cleanair, bkueskies, internationaldays, sustainabledevelopmentgoals","Cape Town, South Africa",post
142,1290162966348742656,Mon Aug 03 05:49:55 +0000 2020,"Beautiful 13,35km walk middle nowhere 4.5hrs Came cuts scratches worth Silvermine…","gayinstagram, gaystraightalliance, gayboy, hikes, nature, freshair, loveislove","Cape Town, South Africa",post
143,1294223858682212353,Fri Aug 14 10:46:28 +0000 2020,My City 2020 Camps…,"mycity, campsbay, llandudno, capetown, southafrica, morninghike, honeyguidehikes, mountain, sea, fynbos, nature, oldfriends, newfriends, freshair, rsa_minimal, gratefulforthesemoments","Cape Town, South Africa",post
144,1311253444972490753,Wed Sep 30 10:35:57 +0000 2020,Professional dust fallout monitoring evaluation put end often misplaced sources dust fallout NCC 's technicians able set manage aspects Read,"dustfalloutmonitoring, environment, airquality, development",,post
145,1303258879116148736,Tue Sep 08 09:08:24 +0000 2020,International Day Clean Air Blue Skies,"PJC, cleanair, bkueskies, internationaldays, sustainabledevelopmentgoals","Cape Town, South Africa",post
146,1290162966348742656,Mon Aug 03 05:49:55 +0000 2020,"Beautiful 13,35km walk middle nowhere 4.5hrs Came cuts scratches worth Silvermine…","gayinstagram, gaystraightalliance, gayboy, hikes, nature, freshair, loveislove","Cape Town, South Africa",post
147,1294223858682212353,Fri Aug 14 10:46:28 +0000 2020,My City 2020 Camps…,"mycity, campsbay, llandudno, capetown, southafrica, morninghike, honeyguidehikes, mountain, sea, fynbos, nature, oldfriends, newfriends, freshair, rsa_minimal, gratefulforthesemoments","Cape Town, South Africa",post
148,1310824176727531520,Tue Sep 29 06:10:12 +0000 2020,reduces 'll responsible FEWER added Good Tuesday morning fellow ‍️‍️,"Cycling, carbonfootprint, emissions, atmosphere, BikeFriends",,post
149,1311253444972490753,Wed Sep 30 10:35:57 +0000 2020,Professional dust fallout monitoring evaluation put end often misplaced sources dust fallout NCC 's technicians able set manage aspects Read,"dustfalloutmonitoring, environment, airquality, development",,post
150,1303258879116148736,Tue Sep 08 09:08:24 +0000 2020,International Day Clean Air Blue Skies,"PJC, cleanair, bkueskies, internationaldays, sustainabledevelopmentgoals","Cape Town, South Africa",post
151,1290162966348742656,Mon Aug 03 05:49:55 +0000 2020,"Beautiful 13,35km walk middle nowhere 4.5hrs Came cuts scratches worth Silvermine…","gayinstagram, gaystraightalliance, gayboy, hikes, nature, freshair, loveislove","Cape Town, South Africa",post
152,1294223858682212353,Fri Aug 14 10:46:28 +0000 2020,My City 2020 Camps…,"mycity, campsbay, llandudno, capetown, southafrica, morninghike, honeyguidehikes, mountain, sea, fynbos, nature, oldfriends, newfriends, freshair, rsa_minimal, gratefulforthesemoments","Cape Town, South Africa",post
153,1310824176727531520,Tue Sep 29 06:10:12 +0000 2020,reduces 'll responsible FEWER added Good Tuesday morning fellow ‍️‍️,"Cycling, carbonfootprint, emissions, atmosphere, BikeFriends",,post
154,1311253444972490753,Wed Sep 30 10:35:57 +0000 2020,Professional dust fallout monitoring evaluation put end often misplaced sources dust fallout NCC 's technicians able set manage aspects Read,"dustfalloutmonitoring, environment, airquality, development",,post
155,1303258879116148736,Tue Sep 08 09:08:24 +0000 2020,International Day Clean Air Blue Skies,"PJC, cleanair, bkueskies, internationaldays, sustainabledevelopmentgoals","Cape Town, South Africa",post
156,1290162966348742656,Mon Aug 03 05:49:55 +0000 2020,"Beautiful 13,35km walk middle nowhere 4.5hrs Came cuts scratches worth Silvermine…","gayinstagram, gaystraightalliance, gayboy, hikes, nature, freshair, loveislove","Cape Town, South Africa",post
157,1294223858682212353,Fri Aug 14 10:46:28 +0000 2020,My City 2020 Camps…,"mycity, campsbay, llandudno, capetown, southafrica, morninghike, honeyguidehikes, mountain, sea, fynbos, nature, oldfriends, newfriends, freshair, rsa_minimal, gratefulforthesemoments","Cape Town, South Africa",post
158,1310824176727531520,Tue Sep 29 06:10:12 +0000 2020,reduces 'll responsible FEWER added Good Tuesday morning fellow ‍️‍️,"Cycling, carbonfootprint, emissions, atmosphere, BikeFriends",,post
159,1311253444972490753,Wed Sep 30 10:35:57 +0000 2020,Professional dust fallout monitoring evaluation put end often misplaced sources dust fallout NCC 's technicians able set manage aspects Read,"dustfalloutmonitoring, environment, airquality, development",,post
160,1303258879116148736,Tue Sep 08 09:08:24 +0000 2020,International Day Clean Air Blue Skies,"PJC, cleanair, bkueskies, internationaldays, sustainabledevelopmentgoals","Cape Town, South Africa",post
161,1290162966348742656,Mon Aug 03 05:49:55 +0000 2020,"Beautiful 13,35km walk middle nowhere 4.5hrs Came cuts scratches worth Silvermine…","gayinstagram, gaystraightalliance, gayboy, hikes, nature, freshair, loveislove","Cape Town, South Africa",post
162,1294223858682212353,Fri Aug 14 10:46:28 +0000 2020,My City 2020 Camps…,"mycity, campsbay, llandudno, capetown, southafrica, morninghike, honeyguidehikes, mountain, sea, fynbos, nature, oldfriends, newfriends, freshair, rsa_minimal, gratefulforthesemoments","Cape Town, South Africa",post
163,1310824176727531520,Tue Sep 29 06:10:12 +0000 2020,reduces 'll responsible FEWER added Good Tuesday morning fellow ‍️‍️,"Cycling, carbonfootprint, emissions, atmosphere, BikeFriends",,post
164,1311253444972490753,Wed Sep 30 10:35:57 +0000 2020,Professional dust fallout monitoring evaluation put end often misplaced sources dust fallout NCC 's technicians able set manage aspects Read,"dustfalloutmonitoring, environment, airquality, development",,post
165,1303258879116148736,Tue Sep 08 09:08:24 +0000 2020,International Day Clean Air Blue Skies,"PJC, cleanair, bkueskies, internationaldays, sustainabledevelopmentgoals","Cape Town, South Africa",post
166,1290162966348742656,Mon Aug 03 05:49:55 +0000 2020,"Beautiful 13,35km walk middle nowhere 4.5hrs Came cuts scratches worth Silvermine…","gayinstagram, gaystraightalliance, gayboy, hikes, nature, freshair, loveislove","Cape Town, South Africa",post
167,1294223858682212353,Fri Aug 14 10:46:28 +0000 2020,My City 2020 Camps…,"mycity, campsbay, llandudno, capetown, southafrica, morninghike, honeyguidehikes, mountain, sea, fynbos, nature, oldfriends, newfriends, freshair, rsa_minimal, gratefulforthesemoments","Cape Town, South Africa",post
168,1310824176727531520,Tue Sep 29 06:10:12 +0000 2020,reduces 'll responsible FEWER added Good Tuesday morning fellow ‍️‍️,"Cycling, carbonfootprint, emissions, atmosphere, BikeFriends",,post
169,1311253444972490753,Wed Sep 30 10:35:57 +0000 2020,Professional dust fallout monitoring evaluation put end often misplaced sources dust fallout NCC 's technicians able set manage aspects Read,"dustfalloutmonitoring, environment, airquality, development",,post
170,1303258879116148736,Tue Sep 08 09:08:24 +0000 2020,International Day Clean Air Blue Skies,"PJC, cleanair, bkueskies, internationaldays, sustainabledevelopmentgoals","Cape Town, South Africa",post
171,1290162966348742656,Mon Aug 03 05:49:55 +0000 2020,"Beautiful 13,35km walk middle nowhere 4.5hrs Came cuts scratches worth Silvermine…","gayinstagram, gaystraightalliance, gayboy, hikes, nature, freshair, loveislove","Cape Town, South Africa",post
172,1294223858682212353,Fri Aug 14 10:46:28 +0000 2020,My City 2020 Camps…,"mycity, campsbay, llandudno, capetown, southafrica, morninghike, honeyguidehikes, mountain, sea, fynbos, nature, oldfriends, newfriends, freshair, rsa_minimal, gratefulforthesemoments","Cape Town, South Africa",post
173,1310824176727531520,Tue Sep 29 06:10:12 +0000 2020,reduces 'll responsible FEWER added Good Tuesday morning fellow ‍️‍️,"Cycling, carbonfootprint, emissions, atmosphere, BikeFriends",,post
174,1311253444972490753,Wed Sep 30 10:35:57 +0000 2020,Professional dust fallout monitoring evaluation put end often misplaced sources dust fallout NCC 's technicians able set manage aspects Read,"dustfalloutmonitoring, environment, airquality, development",,post
175,1303258879116148736,Tue Sep 08 09:08:24 +0000 2020,International Day Clean Air Blue Skies,"PJC, cleanair, bkueskies, internationaldays, sustainabledevelopmentgoals","Cape Town, South Africa",post
176,1290162966348742656,Mon Aug 03 05:49:55 +0000 2020,"Beautiful 13,35km walk middle nowhere 4.5hrs Came cuts scratches worth Silvermine…","gayinstagram, gaystraightalliance, gayboy, hikes, nature, freshair, loveislove","Cape Town, South Africa",post
177,1294223858682212353,Fri Aug 14 10:46:28 +0000 2020,My City 2020 Camps…,"mycity, campsbay, llandudno, capetown, southafrica, morninghike, honeyguidehikes, mountain, sea, fynbos, nature, oldfriends, newfriends, freshair, rsa_minimal, gratefulforthesemoments","Cape Town, South Africa",post
178,1310824176727531520,Tue Sep 29 06:10:12 +0000 2020,reduces 'll responsible FEWER added Good Tuesday morning fellow ‍️‍️,"Cycling, carbonfootprint, emissions, atmosphere, BikeFriends",,post
179,1311206891452760064,Wed Sep 30 07:30:58 +0000 2020,We look forward seeing fantastic South African journalist goes next She covered clear focus social justice All best,"ClimateChange, AirPollution",,post
180,1311201686149627905,Wed Sep 30 07:10:17 +0000 2020,After 15 years today last day Saturday Star I ’ blessed work learn incredible journalists made great friends grateful editors supported encouraged work Onto next exciting chapter environmental journalism,,,post
181,1311206891452760064,Wed Sep 30 07:30:58 +0000 2020,We look forward seeing fantastic South African journalist goes next She covered clear focus social justice All best,"ClimateChange, AirPollution",,post
182,1311201686149627905,Wed Sep 30 07:10:17 +0000 2020,After 15 years today last day Saturday Star I ’ blessed work learn incredible journalists made great friends grateful editors supported encouraged work Onto next exciting chapter environmental journalism,,,post
183,1311206891452760064,Wed Sep 30 07:30:58 +0000 2020,We look forward seeing fantastic South African journalist goes next She covered clear focus social justice All best,"ClimateChange, AirPollution",,post
184,1311201686149627905,Wed Sep 30 07:10:17 +0000 2020,After 15 years today last day Saturday Star I ’ blessed work learn incredible journalists made great friends grateful editors supported encouraged work Onto next exciting chapter environmental journalism,,,post
185,1311206891452760064,Wed Sep 30 07:30:58 +0000 2020,We look forward seeing fantastic South African journalist goes next She covered clear focus social justice All best,"ClimateChange, AirPollution",,post
186,1311201686149627905,Wed Sep 30 07:10:17 +0000 2020,After 15 years today last day Saturday Star I ’ blessed work learn incredible journalists made great friends grateful editors supported encouraged work Onto next exciting chapter environmental journalism,,,post
187,1311206891452760064,Wed Sep 30 07:30:58 +0000 2020,We look forward seeing fantastic South African journalist goes next She covered clear focus social justice All best,"ClimateChange, AirPollution",,post
188,1311201686149627905,Wed Sep 30 07:10:17 +0000 2020,After 15 years today last day Saturday Star I ’ blessed work learn incredible journalists made great friends grateful editors supported encouraged work Onto next exciting chapter environmental journalism,,,post
189,1311206891452760064,Wed Sep 30 07:30:58 +0000 2020,We look forward seeing fantastic South African journalist goes next She covered clear focus social justice All best,"ClimateChange, AirPollution",,post
190,1311201686149627905,Wed Sep 30 07:10:17 +0000 2020,After 15 years today last day Saturday Star I ’ blessed work learn incredible journalists made great friends grateful editors supported encouraged work Onto next exciting chapter environmental journalism,,,post
191,1311206891452760064,Wed Sep 30 07:30:58 +0000 2020,We look forward seeing fantastic South African journalist goes next She covered clear focus social justice All best,"ClimateChange, AirPollution",,post
192,1311201686149627905,Wed Sep 30 07:10:17 +0000 2020,After 15 years today last day Saturday Star I ’ blessed work learn incredible journalists made great friends grateful editors supported encouraged work Onto next exciting chapter environmental journalism,,,post
193,1311206891452760064,Wed Sep 30 07:30:58 +0000 2020,We look forward seeing fantastic South African journalist goes next She covered clear focus social justice All best,"ClimateChange, AirPollution",,post
