id,created_at,original_text,clean_text,polarity,subjectivity,favorite_count,retweet_count,possibly_sensitive,hashtags,user_mentions,place
1200462491156963328,Fri Nov 29 17:12:16 +0000 2019,"It's another SustyFriday. Today we  wade into Air Pollution in Nigeria: Causes, Effects and Solutions
#Sustyfacts #Sustyfriday @Sustyvibes

THREAD.. https://t.co/J0hK3KuJH1",It 's another SustyFriday Today wade Air Pollution Nigeria Causes Effects Solutions THREAD..,0.0,0.0,13,8,False,"Sustyfacts, Sustyfriday",SustyVibes,
1200469208917823488,Fri Nov 29 17:38:57 +0000 2019,Get the required information and knowledge about #AirPollution in #Nigeria Thank you @Cylexi for the thread #StareDownOnPollution #BeatAirPollution #SustyFacts #SustyFriday #SOTSOnDuty https://t.co/gNk0lPpz7U,Get required information knowledge Thank thread,0.0,0.0,0,1,False,"AirPollution, Nigeria, StareDownOnPollution, BeatAirPollution, SustyFacts, SustyFriday, SOTSOnDuty",cylexi,"Lagos, Nigeria"
1191998173176356864,Wed Nov 06 08:38:05 +0000 2019,"#AirPollution kills 7 million people every year and is a main driver of #ClimateChange. 
Children 👧🏽🧒🏻👧🏾🧒🏼👧🏻🧒🏿 who have been exposed to high levels of air pollution may be at greater risk for chronic diseases such… https://t.co/mytj6Sp6Nw",kills 7 million people every year main driver Children 🧒🧒🧒 exposed high levels air pollution may greater risk chronic diseases such…,0.27555555555555555,0.4577777777777778,0,0,False,"AirPollution, ClimateChange",,"Lagos, Nigeria"
1218568275396898817,Sat Jan 18 16:18:11 +0000 2020,Honestly Leno isn’t as good as you people make him look. Has a lot of work to do to become what he thinks he is.,Honestly Leno ’ good people make look Has lot work become thinks,0.6499999999999999,0.75,19,0,,,,
1218413176263532550,Sat Jan 18 06:01:52 +0000 2020,#TachaXTitanscollection @RealityJoel do you know Tacha is my Writers Block remedy 🙈🙈🙈🙈 Only writers will understand this... She's #FreshAir https://t.co/6hylmQRdge,know Tacha Writers Block remedy Only writers understand ... She 's,0.0,1.0,0,0,False,"TachaXTitanscollection, FreshAir",RealityJoel,"Ikeja, Nigeria"
1218577800694849536,Sat Jan 18 16:56:02 +0000 2020,"U getting there. Gradually,  gradually u will get there , #freshair https://t.co/NRULMecIDd",U getting Gradually gradually u get,0.0,0.0,1,0,False,freshair,,"Lagos, Nigeria"
1241283595450429441,Sat Mar 21 08:40:45 +0000 2020,"Forests cover 30% of the Earth’s surface. 

Forests and trees store carbon, which helps mitigate the impacts of climate change in and around urban areas.

🌳 also improve the local climate, helping to save energy used for heating by 20-50 percent. #IntForestDay #BetterWithForests",Forests cover 30 Earth ’ surface Forests trees store carbon helps mitigate impacts climate change around urban areas also improve local climate helping save energy used heating 20-50 percent,0.0,0.0,10,4,,"IntForestDay, BetterWithForests",,"Lagos, Nigeria"
1241283617118138368,Sat Mar 21 08:40:50 +0000 2020,"Strategic placement of trees in urban areas can cool the air by up to 8 degrees Celsius, reducing air conditioning needs by 30 percent.

Urban trees are excellent air filters, removing harmful pollutants in the air and fine particulates.",Strategic placement trees urban areas cool air 8 degrees Celsius reducing air conditioning needs 30 percent Urban trees excellent air filters removing harmful pollutants air fine particulates,0.3533333333333334,0.43,0,0,,,,"Lagos, Nigeria"
1241070337909014531,Fri Mar 20 18:33:21 +0000 2020,"The release of Co2 into the atmosphere is as a result of human activities like deforestation, huge reliance on fossil fuels,landfills (food waste)etc.
Here are ways to reduce our carbon footprint in our own little way.
👇 https://t.co/umw3WfdczG",The release Co2 atmosphere result human activities like deforestation huge reliance fossil fuels landfills food waste etc Here ways reduce carbon footprint little way,0.0031250000000000167,0.375,4,1,False,,,
1208018421339885568,Fri Dec 20 13:36:50 +0000 2019,#StareDownOnPollution https://t.co/llL8ZzD7Qk,,0.0,0.0,0,0,False,StareDownOnPollution,,"Ikeja, Nigeria"
1241072910246297603,Fri Mar 20 18:43:34 +0000 2020,Thank you for this great information... I have learnt new ways to reduce my carbon footprint. #SustyFriday #StareDownOnPollution #ClimateEmergency #SustyOnDuty #ClimateAction https://t.co/nu0lsdDfmW,Thank great information ... I learnt new ways reduce carbon footprint,0.4681818181818182,0.6022727272727273,3,2,False,"SustyFriday, StareDownOnPollution, ClimateEmergency, SustyOnDuty, ClimateAction",,"Lagos, Nigeria"
1240642535468552192,Thu Mar 19 14:13:25 +0000 2020,"A video of the activity by .@SustyVibes to celebrate the #GlobalRecyclingDay by empowering students to be #RecyclingHeroes in their respective Communities .@GlbRecyclingDay 
Thanks to @fabenigeria @GreenhillR_NG @Lawma_gov for being partners. #StareDownOnPollution #SustyVibes https://t.co/m8kwolIUN9",A video activity celebrate empowering students respective Communities Thanks partners,0.1,0.15000000000000002,4,2,False,"GlobalRecyclingDay, RecyclingHeroes, StareDownOnPollution, SustyVibes","SustyVibes, GlbRecyclingDay, fabenigeria, GreenhillR_NG, Lawma_gov","Lagos, Nigeria"
1240388962079956992,Wed Mar 18 21:25:48 +0000 2020,"A total of 110 Students of Ajumoni were empowered to be #RecyclingHeroes
In their respective Communities.
#GlobalRecyclingDay2020 #RecyclingHeroes 
The #upcycle chair was presented to the school and they were super happy about the training. @GlbRecyclingDay https://t.co/bsIupcj5AX",A total 110 Students Ajumoni empowered In respective Communities The chair presented school super happy training,0.2833333333333333,0.6291666666666667,7,2,False,"RecyclingHeroes, GlobalRecyclingDay2020, RecyclingHeroes, upcycle",GlbRecyclingDay,"Lagos, Nigeria"
1240531553010298880,Thu Mar 19 06:52:24 +0000 2020,March For Success.... Take Charge of your Health and Happiness. #CodedFitnessHub #JustDoIt #Exercise #StayACTIVE #EatHealthy #GlobalRecyclingDay #RecyclingHeroes #StareDownOnPollution #ClimateAction https://t.co/mwZSy1IbBb,March For Success ... Take Charge Health Happiness,0.5,0.1,4,1,False,"CodedFitnessHub, JustDoIt, Exercise, StayACTIVE, EatHealthy, GlobalRecyclingDay, RecyclingHeroes, StareDownOnPollution, ClimateAction",,"Lagos, Nigeria"
1207757105316466689,Thu Dec 19 20:18:27 +0000 2019,"If you know the person that drove a Toyota Corolla Sport with number plate FKY 986EM on Eko Bridge this evening.

Please let him know he's part of the problems in Nigeria, with his consistent littering on the road; emptying dirts from inside his car on the road.",If know person drove Toyota Corolla Sport number plate FKY 986EM Eko Bridge evening Please let know 's part problems Nigeria consistent littering road emptying dirts inside car road,0.25,0.25,482,518,,,,
1206921196526288896,Tue Dec 17 12:56:51 +0000 2019,"If you are in #Lagos. Please ensure to stay hydrated so you don't collapse on the street, Drink plenty of water. #HeatWave #BeatAirPollution",If Please ensure stay hydrated n't collapse street Drink plenty water,0.0,0.0,1,0,,"Lagos, HeatWave, BeatAirPollution",,"Lagos, Nigeria"
1222417078197551104,Wed Jan 29 07:11:57 +0000 2020,I am in support of this new ban. Let's push for a healthy and sane society. #BeatAirPollution https://t.co/uiGk1NeJ9o,I support new ban Let 's push healthy sane society,0.3181818181818182,0.4772727272727273,0,0,False,BeatAirPollution,,"Lagos, Nigeria"
1222096509556142081,Tue Jan 28 09:58:07 +0000 2020,"Here's an idea: let's ban cars in Lagos.

This action will decrease traffic, road accidents, mental and physical health issues, stress, environmental pollution, public violence and nuisance and police corruption.

How will car owners get around? They can walk or ride bicycles. 🙃",Here 's idea let 's ban cars Lagos This action decrease traffic road accidents mental physical health issues stress environmental pollution public violence nuisance police corruption How car owners get around They walk ride bicycles,0.0,0.1273809523809524,537,308,,,,
